,priop,UDD_KODE,kvotient,kvote,land,Campus,MAT_Niveau,MATGrade,ENG_Niveau,ENGGrade,DAN_Niveau,DANGrade,gender,ADGGRU,zip,residenceBeforeEnrolment,ageAtEnrolment,enrolID,startaar,startsn,Uddannelse,startramme,Ramme_kode,startstudordna,Studieordningskode,startfak,slutramme,slutsn,slutfak,NU,Norm tid,Norm+1 aar,statussn,udmeldsn,fradatosn,slutdatosn,stype,startMonth,yearOfEnrolment,EndSemester,SPV,1_T_atnBy,1_T_atpIn,1_NT_atnBy,1_NT_atpIn,1_El_atnBy,1_El_atpIn,1_Pr_atnBy,1_Pr_atpIn,2_T_atnBy,2_T_atpIn,2_NT_atnBy,2_NT_atpIn,2_El_atnBy,2_El_atpIn,2_Pr_atnBy,2_Pr_atpIn,3_T_atnBy,3_T_atpIn,3_NT_atnBy,3_NT_atpIn,3_El_atnBy,3_El_atpIn,3_Pr_atnBy,3_Pr_atpIn,4_T_atnBy,4_T_atpIn,4_NT_atnBy,4_NT_atpIn,4_El_atnBy,4_El_atpIn,4_Pr_atnBy,4_Pr_atpIn,5_T_atnBy,5_T_atpIn,5_NT_atnBy,5_NT_atpIn,5_El_atnBy,5_El_atpIn,5_Pr_atnBy,5_Pr_atpIn,6_T_atnBy,6_T_atpIn,6_NT_atnBy,6_NT_atpIn,6_El_atnBy,6_El_atpIn,6_Pr_atnBy,6_Pr_atpIn,7_T_atnBy,7_T_atpIn,7_NT_atnBy,7_NT_atpIn,7_El_atnBy,7_El_atpIn,7_Pr_atnBy,7_Pr_atpIn,8_T_atnBy,8_T_atpIn,8_NT_atnBy,8_NT_atpIn,8_El_atnBy,8_El_atpIn,8_Pr_atnBy,8_Pr_atpIn,9_T_atnBy,9_T_atpIn,9_NT_atnBy,9_NT_atpIn,9_El_atnBy,9_El_atpIn,9_Pr_atnBy,9_Pr_atpIn,10_T_atnBy,10_T_atpIn,10_NT_atnBy,10_NT_atpIn,10_El_atnBy,10_El_atpIn,10_Pr_atnBy,10_Pr_atpIn,1_El_nom,1_NT_nom,1_Pr_nom,1_T_nom,2_El_nom,2_NT_nom,2_Pr_nom,2_T_nom,3_El_nom,3_NT_nom,3_Pr_nom,3_T_nom,4_El_nom,4_NT_nom,4_Pr_nom,4_T_nom,5_El_nom,5_NT_nom,5_Pr_nom,5_T_nom,6_El_nom,6_NT_nom,6_Pr_nom,6_T_nom,1_El_mGPA,1_NT_mGPA,1_Pr_mGPA,1_T_mGPA,2_El_mGPA,2_NT_mGPA,2_Pr_mGPA,2_T_mGPA,3_El_mGPA,3_NT_mGPA,3_Pr_mGPA,3_T_mGPA,4_El_mGPA,4_NT_mGPA,4_Pr_mGPA,4_T_mGPA,5_El_mGPA,5_NT_mGPA,5_Pr_mGPA,5_T_mGPA,6_El_mGPA,6_NT_mGPA,6_Pr_mGPA,6_T_mGPA,7_El_mGPA,7_NT_mGPA,7_Pr_mGPA,7_T_mGPA,8_El_mGPA,8_NT_mGPA,8_Pr_mGPA,8_T_mGPA,9_El_mGPA,9_NT_mGPA,9_Pr_mGPA,9_T_mGPA,10_El_mGPA,10_NT_mGPA,10_Pr_mGPA,10_T_mGPA
1045,1.prio,25317,7.1,1,Danmark,Aalborg,A,2,A,5,A,7.75,MÌ_nd,HTX,9000,Nordjyll.,20,2270,2014,Medieteknologi,Medialogi,Bacheloruddannelse - BSc Medialogi,NJM1614O,3.-6. semester Medialogi,NA,TEK-NAT,,,,1.Frafald  < 1 STÌÉ,Norm Afb.,Norm+ Afb.,afbrudt,Afbrudt af den studerende,01/09/2014,02/07/2015,bachelor,9,2014,4,BSc2014,0,5,5,5,0,0,15,15,0,15,10,5,0,0,15,15,0,0,10,0,0,0,15,0,0,0,10,0,0,0,15,0,0,0,10,0,0,0,15,0,0,0,10,0,0,0,15,0,0,0,10,0,0,0,15,0,0,0,10,0,0,0,15,0,0,0,10,0,0,0,15,0,0,0,10,0,0,0,15,0,0,10,15,5,0,15,30,15,0,20,45,25,0,25,60,35,0,35,75,40,15,35,90,40,NA,NA,7,-3,NA,7,1,-4.5,NA,7,1,-4.5,NA,7,1,-4.5,NA,7,1,-4.5,NA,7,1,-4.5,NA,7,1,-4.5,NA,7,1,-4.5,NA,7,1,-4.5,NA,7,1,-4.5
1046,2. <af>vrige,25315,8.4,1,Danmark,Kbh.,B,9,A,9.666666667,A,9.25,Kvinder,STX,3520,Ì÷st for StorebÌ_l,19,2255,2014,Medieteknologi,Medialogi,Bacheloruddannelse - BSc Medialogi,NJM1614O,1.-2. semester Medialogi,NA,TEK-NAT,,,,1.Frafald  < 1 STÌÉ,Norm Afb.,Norm+ Afb.,afbrudt,Afbrudt af den studerende,01/09/2014,25/03/2015,bachelor,9,2014,3,BSc2014,0,5,5,5,0,0,15,15,5,5,10,5,0,0,15,0,5,0,10,0,0,0,15,0,5,0,10,0,0,0,15,0,5,0,10,0,0,0,15,0,5,0,10,0,0,0,15,0,5,0,10,0,0,0,15,0,5,0,10,0,0,0,15,0,5,0,10,0,0,0,15,0,5,0,10,0,0,0,15,0,0,10,15,5,0,15,30,15,0,20,45,25,0,25,60,35,0,35,75,40,15,35,90,40,NA,NA,7,0,NA,10,7,2,NA,10,7,2,NA,10,7,2,NA,10,7,2,NA,10,7,2,NA,10,7,2,NA,10,7,2,NA,10,7,2,NA,10,7,2
1047,2. <af>vrige,25317,3.8,1,Danmark,Aalborg,A,1.333333333,A,5.5,A,1.75,MÌ_nd,HTX,9220,Nordjyll.,22,2317,2014,Medieteknologi,Medialogi,Bacheloruddannelse - BSc Medialogi,NJM1614O,3.-6. semester Medialogi,NA,TEK-NAT,,,,1.Frafald  < 1 STÌÉ,Norm Afb.,Norm+ Afb.,afbrudt,Afbrudt af institutionen,01/09/2014,08/12/2015,bachelor,9,2014,4,BSc2014,0,5,0,5,0,0,5,15,0,15,0,15,0,0,5,25,0,10,0,5,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,10,15,5,0,15,30,15,0,20,45,25,0,25,60,35,0,35,75,40,15,35,90,40,NA,NA,-5,-5,NA,-5,-5,-5,NA,-5,-5,-5,NA,-5,-5,-5,NA,-5,-5,-5,NA,-5,-5,-5,NA,-5,-5,-5,NA,-5,-5,-5,NA,-5,-5,-5,NA,-5,-5,-5
1048,1.prio,25315,10.4,1,Danmark,Kbh.,B,9,A,10.75,A,9,MÌ_nd,STX,3400,Ì÷st for StorebÌ_l,21,2249,2014,Medieteknologi,Medialogi,Bacheloruddannelse - BSc Medialogi,NJM1614O,1.-2. semester Medialogi,NA,TEK-NAT,,,,1.Frafald  < 1 STÌÉ,Norm Afb.,Norm+ Afb.,afbrudt,Afbrudt af den studerende,01/09/2014,23/02/2015,bachelor,9,2014,3,BSc2014,5,5,5,5,0,0,15,15,5,0,10,5,0,0,15,0,5,0,10,0,0,0,15,0,5,0,10,0,0,0,15,0,5,0,10,0,0,0,15,0,5,0,10,0,0,0,15,0,5,0,10,0,0,0,15,0,5,0,10,0,0,0,15,0,5,0,10,0,0,0,15,0,5,0,10,0,0,0,15,0,0,10,15,5,0,15,30,15,0,20,45,25,0,25,60,35,0,35,75,40,15,35,90,40,NA,NA,7,10,NA,10,7,10,NA,10,7,10,NA,10,7,10,NA,10,7,10,NA,10,7,10,NA,10,7,10,NA,10,7,10,NA,10,7,10,NA,10,7,10
1049,1.prio,26520,10.7,1,Rum<be>nien,Esbjerg,A,2,B,2,NA,NA,MÌ_nd,Udenlandsk adg.grundlag,551061,Ikke oplyst,18,2399,2014,Medieteknologi,Medialogi,Bacheloruddannelse - BSc Medialogi,NJM1614O,3.-6. semester Medialogi,NA,TEK-NAT,,,,5.LÌ_ser stadigt,Norm Aktiv,Norm+ Aktiv,Ì´ben,Indskrevet,01/09/2014,NA,bachelor,9,2014,NA,BSc2014,5,5,5,5,0,0,15,15,15,10,5,10,0,0,30,15,20,5,10,10,0,0,30,0,30,10,25,15,0,0,60,30,35,5,30,5,0,0,75,15,35,0,30,0,10,15,75,0,35,0,30,0,10,0,75,0,35,0,30,0,10,0,75,0,35,0,30,0,10,0,75,0,35,0,30,0,10,0,75,0,0,10,15,5,0,15,30,15,0,20,45,25,0,25,60,35,0,35,75,40,15,35,90,40,0,NA,2,7,0,0,3,6,0,0.4,3,5.5,0,1.5,6.5,3.714285714,0,1.5,5.6,3.5,3.666666667,1.5,5.6,3.5,3.666666667,1.5,5.6,3.5,3.666666667,1.5,5.6,3.5,3.666666667,1.5,5.6,3.5,3.666666667,1.5,5.6,3.5
1050,2. <af>vrige,25315,10.4,1,Danmark,Kbh.,B,10,A,10.5,A,7,MÌ_nd,STX,4295,Ì÷st for StorebÌ_l,22,2481,2014,Medieteknologi,Medialogi,Bacheloruddannelse - BSc Medialogi,NJM1614O,3.-6. semester Medialogi,NA,TEK-NAT,,,,6. BAC.,Norm Gnf.,Norm+ Gnf.,Ì´ben,Afsluttet,01/09/2014,30/06/2017,bachelor,9,2014,7,BSc2014,5,5,5,5,0,0,15,15,10,10,15,10,0,0,30,15,15,5,20,5,0,0,45,15,30,15,25,5,0,0,60,15,30,0,30,5,0,0,75,15,35,5,30,0,15,15,75,0,35,0,30,0,15,0,75,0,35,0,30,0,15,0,75,0,35,0,30,0,15,0,75,0,35,0,30,0,15,0,75,0,0,10,15,5,0,15,30,15,0,20,45,25,0,25,60,35,0,35,75,40,15,35,90,40,0,NA,4,7,0,8.5,7,6.333333333,0,8,8,5.75,0,5.8,8.5,4.875,0,5.8,9.2,4.875,5.333333333,5.8,9.2,4.6,5.333333333,5.8,9.2,4.6,5.333333333,5.8,9.2,4.6,5.333333333,5.8,9.2,4.6,5.333333333,5.8,9.2,4.6
1051,1.prio,25317,5.1,1,Danmark,Aalborg,B,4,B,8.666666667,A,5,MÌ_nd,HTX,9000,Nordjyll.,19,2482,2014,Medieteknologi,Medialogi,Bacheloruddannelse - BSc Medialogi,NJM1614O,3.-6. semester Medialogi,NA,TEK-NAT,,,,6. BAC.,Norm Gnf.,Norm+ Gnf.,Ì´ben,Afsluttet,01/09/2014,30/06/2017,bachelor,9,2014,7,BSc2014,5,5,5,5,0,0,15,15,15,10,15,10,0,0,30,15,20,5,20,5,0,0,45,15,30,10,25,5,0,0,60,15,30,0,25,5,0,0,75,15,35,5,30,5,15,15,75,0,35,0,30,0,15,0,75,0,35,0,30,0,15,0,75,0,35,0,30,0,15,0,75,0,35,0,30,0,15,0,75,0,0,10,15,5,0,15,30,15,0,20,45,25,0,25,60,35,0,35,75,40,15,35,90,40,0,NA,4,4,0,4,7,4.333333333,0,3.333333333,8,5,0,3,8.5,4,0,3,8.8,4,7,3,8.8,3.875,7,3,8.8,3.875,7,3,8.8,3.875,7,3,8.8,3.875,7,3,8.8,3.875
1052,1.prio,25315,9.2,1,Danmark,Kbh.,B,10,B,8.5,A,8.5,Kvinder,HF,2100,Ì÷st for StorebÌ_l,23,2283,2014,Medieteknologi,Medialogi,Bacheloruddannelse - BSc Medialogi,NJM1614O,3.-6. semester Medialogi,NA,TEK-NAT,,,,1.Frafald  < 1 STÌÉ,Norm Afb.,Norm+ Afb.,afbrudt,Afbrudt af den studerende,01/09/2014,01/09/2015,bachelor,9,2014,4,BSc2014,5,5,5,5,0,0,15,15,5,5,10,10,0,0,30,15,5,0,10,0,0,0,30,0,5,0,10,0,0,0,30,0,5,0,10,0,0,0,30,0,5,0,10,0,0,0,30,0,5,0,10,0,0,0,30,0,5,0,10,0,0,0,30,0,5,0,10,0,0,0,30,0,5,0,10,0,0,0,30,0,0,10,15,5,0,15,30,15,0,20,45,25,0,25,60,35,0,35,75,40,15,35,90,40,NA,NA,4,2,NA,3.5,7,1,NA,3.5,7,1,NA,3.5,7,1,NA,3.5,7,1,NA,3.5,7,1,NA,3.5,7,1,NA,3.5,7,1,NA,3.5,7,1,NA,3.5,7,1
1053,1.prio,25317,6,1,Danmark,Aalborg,B,2,B,1.333333333,A,4.5,MÌ_nd,HF,9000,Nordjyll.,21,2245,2014,Medieteknologi,Medialogi,Bacheloruddannelse - BSc Medialogi,NJM1614O,1.-2. semester Medialogi,NA,TEK-NAT,,,,1.Frafald  < 1 STÌÉ,Norm Afb.,Norm+ Afb.,afbrudt,Afbrudt af den studerende,01/09/2014,09/02/2015,bachelor,9,2014,3,BSc2014,0,5,5,5,0,0,15,15,0,0,10,5,0,0,15,0,0,0,10,0,0,0,15,0,0,0,10,0,0,0,15,0,0,0,10,0,0,0,15,0,0,0,10,0,0,0,15,0,0,0,10,0,0,0,15,0,0,0,10,0,0,0,15,0,0,0,10,0,0,0,15,0,0,0,10,0,0,0,15,0,0,10,15,5,0,15,30,15,0,20,45,25,0,25,60,35,0,35,75,40,15,35,90,40,NA,NA,2,0,NA,4,2,0,NA,4,2,0,NA,4,2,0,NA,4,2,0,NA,4,2,0,NA,4,2,0,NA,4,2,0,NA,4,2,0,NA,4,2,0
1054,1.prio,25317,6.1,1,Danmark,Aalborg,B,6.5,B,5.5,A,7.4,Kvinder,Matematisk student,9220,Nordjyll.,26,2483,2014,Medieteknologi,Medialogi,Bacheloruddannelse - BSc Medialogi,NJM1614O,3.-6. semester Medialogi,NA,TEK-NAT,,,,6. BAC.,Norm Gnf.,Norm+ Gnf.,Ì´ben,Afsluttet,01/09/2014,30/06/2017,bachelor,9,2014,7,BSc2014,0,5,5,5,0,0,15,15,15,15,15,10,0,0,30,15,20,5,20,5,0,0,45,15,30,10,25,5,0,0,60,15,30,0,30,5,0,0,75,15,35,5,30,0,15,15,75,0,35,0,30,0,15,0,75,0,35,0,30,0,15,0,75,0,35,0,30,0,15,0,75,0,35,0,30,0,15,0,75,0,0,10,15,5,0,15,30,15,0,20,45,25,0,25,60,35,0,35,75,40,15,35,90,40,0,NA,7,0,0,5.5,8.5,3.75,0,7.666666667,8,3.8,0,6.75,7.75,3.571428571,0,6.75,8.2,3.571428571,8.666666667,6.75,8.2,3.555555556,8.666666667,6.75,8.2,3.555555556,8.666666667,6.75,8.2,3.555555556,8.666666667,6.75,8.2,3.555555556,8.666666667,6.75,8.2,3.555555556
1055,2. <af>vrige,25317,6,1,Danmark,Aalborg,A,5.5,A,5,A,4,Kvinder,STX,9000,Nordjyll.,21,2400,2014,Medieteknologi,Medialogi,Bacheloruddannelse - BSc Medialogi,NJM1614O,3.-6. semester Medialogi,NA,TEK-NAT,,,,5.LÌ_ser stadigt,Norm Aktiv,Norm+ Aktiv,Ì´ben,Indskrevet,01/09/2014,NA,bachelor,9,2014,NA,BSc2014,0,5,5,5,0,0,15,15,10,15,10,10,0,0,30,15,20,10,20,10,0,0,30,0,30,10,25,5,0,0,60,30,30,0,30,5,0,0,75,15,35,5,30,0,10,15,75,0,35,0,30,0,10,0,75,0,35,0,30,0,10,0,75,0,35,0,30,0,10,0,75,0,35,0,30,0,10,0,75,0,0,10,15,5,0,15,30,15,0,20,45,25,0,25,60,35,0,35,75,40,15,35,90,40,0,NA,7,0,0,5,9.5,2.25,0,7.25,9.5,4.333333333,0,6.6,8.25,4.222222222,0,6.6,7.4,4.222222222,5.333333333,6.6,7.4,4.363636364,5.333333333,6.6,7.4,4.363636364,5.333333333,6.6,7.4,4.363636364,5.333333333,6.6,7.4,4.363636364,5.333333333,6.6,7.4,4.363636364
1056,1.prio,26520,4.4,1,Danmark,Esbjerg,A,2,B,7,A,4.25,MÌ_nd,HTX,7120,Sydjyl.til ÌÉrhus,21,2252,2014,Medieteknologi,Medialogi,Bacheloruddannelse - BSc Medialogi,NJM1614O,1.-2. semester Medialogi,NA,TEK-NAT,,,,1.Frafald  < 1 STÌÉ,Norm Afb.,Norm+ Afb.,afbrudt,Afbrudt af den studerende,01/09/2014,16/03/2015,bachelor,9,2014,3,BSc2014,0,5,5,5,0,0,15,15,0,5,10,5,0,0,15,0,0,0,10,0,0,0,15,0,0,0,10,0,0,0,15,0,0,0,10,0,0,0,15,0,0,0,10,0,0,0,15,0,0,0,10,0,0,0,15,0,0,0,10,0,0,0,15,0,0,0,10,0,0,0,15,0,0,0,10,0,0,0,15,0,0,10,15,5,0,15,30,15,0,20,45,25,0,25,60,35,0,35,75,40,15,35,90,40,NA,NA,12,0,NA,7,12,-2.5,NA,7,12,-2.5,NA,7,12,-2.5,NA,7,12,-2.5,NA,7,12,-2.5,NA,7,12,-2.5,NA,7,12,-2.5,NA,7,12,-2.5,NA,7,12,-2.5
1057,1.prio,25315,10.4,1,Danmark,Kbh.,B,6,B,12,A,9.666666667,MÌ_nd,HTX,5000,Fyn + Ì÷er,25,2241,2014,Medieteknologi,Medialogi,Bacheloruddannelse - BSc Medialogi,NJM1614O,1.-2. semester Medialogi,NA,TEK-NAT,,,,1.Frafald  < 1 STÌÉ,Norm Afb.,Norm+ Afb.,afbrudt,Afbrudt af den studerende,01/09/2014,15/01/2015,bachelor,9,2014,3,BSc2014,0,0,0,0,0,0,5,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,10,15,5,0,15,30,15,0,20,45,25,0,25,60,35,0,35,75,40,15,35,90,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1058,1.prio,25317,5.1,1,Danmark,Aalborg,A,6,B,3.333333333,A,3.25,Kvinder,STX,9500,Nordjyll.,20,2351,2014,Medieteknologi,Medialogi,Bacheloruddannelse - BSc Medialogi,NJM1614O,3.-6. semester Medialogi,NA,TEK-NAT,,,,2.Frafald > 1 STÌÉ,Norm Afb.,Norm+ Afb.,afbrudt,Afbrudt af den studerende,01/09/2014,20/09/2016,bachelor,9,2014,6,BSc2014,0,5,0,5,0,0,15,15,5,15,10,15,0,0,30,15,10,15,10,10,0,0,30,0,20,20,20,15,0,0,45,15,20,0,20,0,0,0,45,0,20,0,20,0,0,0,45,0,20,0,20,0,0,0,45,0,20,0,20,0,0,0,45,0,20,0,20,0,0,0,45,0,20,0,20,0,0,0,45,0,0,10,15,5,0,15,30,15,0,20,45,25,0,25,60,35,0,35,75,40,15,35,90,40,NA,NA,7,0,NA,3.5,5.5,1,NA,1.75,5.5,1.142857143,NA,1.75,6,0.307692308,NA,1.75,6,0.307692308,NA,1.75,6,0.307692308,NA,1.75,6,0.307692308,NA,1.75,6,0.307692308,NA,1.75,6,0.307692308,NA,1.75,6,0.307692308
1059,1.prio,25317,3.9,1,Slovakiet,Aalborg,B,2,B,2,NA,NA,MÌ_nd,Udenlandsk adg.grundlag,91101,Ikke oplyst,19,2299,2014,Medieteknologi,Medialogi,Bacheloruddannelse - BSc Medialogi,NJM1614O,3.-6. semester Medialogi,NA,TEK-NAT,,,,1.Frafald  < 1 STÌÉ,Norm Afb.,Norm+ Afb.,afbrudt,Afbrudt af den studerende,01/09/2014,01/02/2016,bachelor,9,2014,5,BSc2014,0,5,5,5,0,0,5,15,0,15,10,10,0,0,30,25,0,10,10,10,0,0,30,15,0,0,10,0,0,0,30,0,0,0,10,0,0,0,30,0,0,0,10,0,0,0,30,0,0,0,10,0,0,0,30,0,0,0,10,0,0,0,30,0,0,0,10,0,0,0,30,0,0,0,10,0,0,0,30,0,0,10,15,5,0,15,30,15,0,20,45,25,0,25,60,35,0,35,75,40,15,35,90,40,NA,NA,0,0,NA,3.5,3,-2,NA,-0.75,1,-3,NA,-0.75,1,-3,NA,-0.75,1,-3,NA,-0.75,1,-3,NA,-0.75,1,-3,NA,-0.75,1,-3,NA,-0.75,1,-3,NA,-0.75,1,-3
1060,2. <af>vrige,25317,6.2,1,Danmark,Aalborg,B,5,A,6,A,6,MÌ_nd,STX,9000,Nordjyll.,20,2242,2014,Medieteknologi,Medialogi,Bacheloruddannelse - BSc Medialogi,NJM1614O,1.-2. semester Medialogi,NA,TEK-NAT,,,,1.Frafald  < 1 STÌÉ,Norm Afb.,Norm+ Afb.,afbrudt,Afbrudt af den studerende,01/09/2014,22/01/2015,bachelor,9,2014,3,BSc2014,0,0,0,0,0,0,5,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,10,15,5,0,15,30,15,0,20,45,25,0,25,60,35,0,35,75,40,15,35,90,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1061,1.prio,25317,6.9,1,Danmark,Aalborg,B,8,A,7,A,5,Kvinder,STX,9600,Nordjyll.,20,2507,2014,Medieteknologi,Medialogi,Bacheloruddannelse - BSc Medialogi,NJM1614O,3.-6. semester Medialogi,NA,TEK-NAT,Bacheloruddannelse - BSc Interaktionsdesign,Datalogi,TEK-NAT,"3.Frafald, nyt SN",Norm Afb (nyt SN),Norm+ Afb (nyt SN),afbrudt,Afbrudt af institutionen,01/09/2014,31/08/2016,bachelor,9,2014,6,BSc2014,5,5,5,5,0,0,15,15,10,10,10,10,0,0,30,15,15,10,20,10,0,0,45,15,20,15,25,5,0,0,60,15,20,0,25,0,0,0,60,0,20,0,25,0,0,0,60,0,20,0,25,0,0,0,60,0,20,0,25,0,0,0,60,0,20,0,25,0,0,0,60,0,20,0,25,0,0,0,60,0,0,10,15,5,0,15,30,15,0,20,45,25,0,25,60,35,0,35,75,40,15,35,90,40,NA,NA,7,4,NA,2,5.5,2.666666667,NA,3.75,5,3,NA,4.4,4.75,1.777777778,NA,4.4,4.75,1.777777778,NA,4.4,4.75,1.777777778,NA,4.4,4.75,1.777777778,NA,4.4,4.75,1.777777778,NA,4.4,4.75,1.777777778,NA,4.4,4.75,1.777777778
1062,1.prio,25317,5.3,1,Danmark,Aalborg,B,7,B,5.5,A,5.5,MÌ_nd,HF,9000,Nordjyll.,23,2318,2014,Medieteknologi,Medialogi,Bacheloruddannelse - BSc Medialogi,NJM1614O,3.-6. semester Medialogi,NA,TEK-NAT,,,,1.Frafald  < 1 STÌÉ,Norm Afb.,Norm+ Afb.,afbrudt,Afbrudt af institutionen,01/09/2014,08/12/2015,bachelor,9,2014,4,BSc2014,0,5,5,5,0,0,15,15,0,15,10,10,0,0,15,15,0,10,10,5,0,0,15,0,0,0,10,0,0,0,15,0,0,0,10,0,0,0,15,0,0,0,10,0,0,0,15,0,0,0,10,0,0,0,15,0,0,0,10,0,0,0,15,0,0,0,10,0,0,0,15,0,0,0,10,0,0,0,15,0,0,10,15,5,0,15,30,15,0,20,45,25,0,25,60,35,0,35,75,40,15,35,90,40,NA,NA,4,0,NA,-0.5,-0.5,-2.75,NA,-2,-0.5,-3.5,NA,-2,-0.5,-3.5,NA,-2,-0.5,-3.5,NA,-2,-0.5,-3.5,NA,-2,-0.5,-3.5,NA,-2,-0.5,-3.5,NA,-2,-0.5,-3.5,NA,-2,-0.5,-3.5
1063,1.prio,25317,5.4,1,Danmark,Aalborg,B,2,A,2,NA,NA,MÌ_nd,HTX,9000,Nordjyll.,20,2484,2014,Medieteknologi,Medialogi,Bacheloruddannelse - BSc Medialogi,NJM1614O,3.-6. semester Medialogi,NA,TEK-NAT,,,,6. BAC.,Norm Gnf.,Norm+ Gnf.,Ì´ben,Afsluttet,01/09/2014,30/06/2017,bachelor,9,2014,7,BSc2014,5,5,5,5,0,0,15,15,15,10,15,10,0,0,30,15,20,5,20,5,0,0,45,15,30,10,25,5,0,0,60,15,30,0,30,5,0,0,75,15,35,5,30,0,15,15,75,0,35,0,30,0,15,0,75,0,35,0,30,0,15,0,75,0,35,0,30,0,15,0,75,0,35,0,30,0,15,0,75,0,0,10,15,5,0,15,30,15,0,20,45,25,0,25,60,35,0,35,75,40,15,35,90,40,0,NA,4,4,0,4,4,7,0,5,5,7.75,0,4.75,6.25,7.833333333,0,4.75,7,7.833333333,6,4.75,7,7.285714286,6,4.75,7,7.285714286,6,4.75,7,7.285714286,6,4.75,7,7.285714286,6,4.75,7,7.285714286
1064,1.prio,25317,7.9,1,Danmark,Aalborg,A,9.666666667,A,7,A,6.5,MÌ_nd,STX,9400,Nordjyll.,20,2497,2014,Medieteknologi,Medialogi,Bacheloruddannelse - BSc Medialogi,NJM1614O,3.-6. semester Medialogi,NA,TEK-NAT,Bacheloruddannelse - BSc Datalogi,Datalogi,TEK-NAT,"3.Frafald, nyt SN",Norm Afb (nyt SN),Norm+ Afb (nyt SN),afbrudt,Afbrudt af den studerende,01/09/2014,11/05/2015,bachelor,9,2014,3,BSc2014,5,5,5,5,0,0,15,15,5,0,10,5,0,0,15,0,5,0,10,0,0,0,15,0,5,0,10,0,0,0,15,0,5,0,10,0,0,0,15,0,5,0,10,0,0,0,15,0,5,0,10,0,0,0,15,0,5,0,10,0,0,0,15,0,5,0,10,0,0,0,15,0,5,0,10,0,0,0,15,0,0,10,15,5,0,15,30,15,0,20,45,25,0,25,60,35,0,35,75,40,15,35,90,40,NA,NA,12,10,NA,7,12,10,NA,7,12,10,NA,7,12,10,NA,7,12,10,NA,7,12,10,NA,7,12,10,NA,7,12,10,NA,7,12,10,NA,7,12,10
1065,2. <af>vrige,25317,9.5,1,Rum<be>nien,Aalborg,A,2,NA,NA,NA,NA,Kvinder,Udenlandsk adg.grundlag,9000,Nordjyll.,20,2350,2014,Medieteknologi,Medialogi,Bacheloruddannelse - BSc Medialogi,NJM1614O,3.-6. semester Medialogi,NA,TEK-NAT,,,,2.Frafald > 1 STÌÉ,Norm Afb.,Norm+ Afb.,afbrudt,Afbrudt af den studerende,01/09/2014,13/09/2016,bachelor,9,2014,6,BSc2014,0,5,5,5,0,0,15,15,5,15,10,10,0,0,30,15,10,10,15,10,0,0,30,0,15,15,20,10,0,0,30,0,15,0,20,0,0,0,30,0,15,0,20,0,0,0,30,0,15,0,20,0,0,0,30,0,15,0,20,0,0,0,30,0,15,0,20,0,0,0,30,0,15,0,20,0,0,0,30,0,0,10,15,5,0,15,30,15,0,20,45,25,0,25,60,35,0,35,75,40,15,35,90,40,NA,NA,4,0,NA,0.666666667,5.5,3,NA,1.2,5.5,2.333333333,NA,1.666666667,5.5,1.444444444,NA,1.666666667,5.5,1.444444444,NA,1.666666667,5.5,1.444444444,NA,1.666666667,5.5,1.444444444,NA,1.666666667,5.5,1.444444444,NA,1.666666667,5.5,1.444444444,NA,1.666666667,5.5,1.444444444
